WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
2282,Atira Vineyards,Rosé,Portugal,Alentejo,Pinot Noir,2007,12.4,0.75L,Medium
2283,Lily Pad Red,Sparkling,Spain,Ribera del Duero,Sauvignon Blanc,2003,12.4,0.75L,Low
2284,3 Autores,Dessert,France,Champagne,Sauvignon Blanc,2014,12.3,1.5L,Medium
2285,Grale,Rosé,Argentina,Mendoza,Cabernet Sauvignon,2007,14.7,1L,Low
2286,Liberté Boushey Vineyard,Sparkling,Spain,Catalonia,Tempranillo,2012,14.3,0.75L,Low
2287,Canava,Red,Portugal,Douro,Pinot Noir,2015,14.6,0.75L,Medium
2288,Escolle Vineyard,Dessert,Portugal,Douro,Pinot Noir,2003,12.3,0.75L,Medium
2289,Sruth Boushey Vineyard,Dessert,Argentina,Mendoza,Chardonnay,2018,14.5,1.5L,High
2290,Pro Nobis,Red,France,Champagne,Riesling,2000,14.1,0.75L,Low
2291,Tanner Vineyard,Dessert,Chile,Maipo Valley,Syrah,2023,11.6,0.75L,Premium
2292,20 Years Old Tawny Port,Red,Spain,Catalonia,Pinot Noir,2011,14.1,1L,Low
2293,Frontignac,Rosé,Chile,Maipo Valley,Merlot,2001,15.4,0.75L,Medium
2294,Winemakers Cuvée,Rosé,USA,Napa Valley,Fetească Neagră,2022,11.2,0.75L,Medium
2295,No. 8 Pinot Noir,Dessert,Chile,Casablanca Valley,Sauvignon Blanc,2006,12.4,0.75L,High
2296,Millesimato Arcadia,Dessert,France,Champagne,Riesling,2011,15.3,0.75L,Premium
2297,Ceja Vineyard Magnolia Series,White,Australia,Hunter Valley,Merlot,2004,12.9,0.75L,High
2298,Riserva del Fondatore,Dessert,Italy,Piedmont,Cabernet Sauvignon,2004,11.6,1.5L,Low
2299,Cheval Sauvage,White,Italy,Veneto,Fetească Neagră,2022,15.0,1.5L,Low
2300,Vigna Gattera,Rosé,France,Bordeaux,Syrah,2019,12.3,1L,Medium
2301,Clos Eugénie,Rosé,Italy,Sicily,Merlot,2020,15.3,1L,Premium
2302,Sole di Sesta,Rosé,Germany,Rheingau,Tempranillo,2022,14.1,1.5L,Medium
2303,Vin Blancs,White,France,Champagne,Fetească Neagră,2017,13.6,0.75L,Premium
2304,River Lane Vineyards,Red,Romania,Dealu Mare,Merlot,2005,12.0,1.5L,Premium
2305,Nielson Vineyard,White,Italy,Piedmont,Chardonnay,2021,11.5,1.5L,Premium
2306,Skalani Syrah-Kotsifali,Rosé,Portugal,Alentejo,Malbec,2000,14.4,1.5L,Low
2307,Twenty-Six Barrels Mayacamas Range,White,Argentina,Mendoza,Riesling,2018,15.4,0.75L,High
2308,1772 Edna Ranch,Sparkling,Germany,Mosel,Merlot,2020,11.4,1L,High
2309,Heritage 1924 Rasteau,Dessert,Portugal,Douro,Pinot Noir,2003,14.9,0.75L,Premium
2310,Three Crowns Single Vineyard,Sparkling,USA,Oregon,Pinot Noir,2016,14.8,1.5L,High
2311,Ardal Gran Reserva Selección Especial,Red,Australia,Hunter Valley,Cabernet Sauvignon,2007,14.7,1.5L,Premium
2312,Con Batonage,Red,Portugal,Douro,Malbec,2004,12.7,1.5L,High
2313,Unravelled,White,Spain,Catalonia,Pinot Noir,2011,11.5,0.75L,High
2314,Bürklin Estate,Sparkling,USA,Oregon,Cabernet Sauvignon,2018,13.5,1L,Premium
2315,Ardingo,Dessert,Argentina,Mendoza,Merlot,2010,11.5,1.5L,Medium
2316,O.M.O.,Dessert,Romania,Cotnari,Fetească Neagră,2012,12.6,0.75L,Premium
2317,Meiomi,Sparkling,France,Champagne,Syrah,2002,14.2,1.5L,High
2318,Les Marconnets Premier Cru,Dessert,Germany,Rheingau,Chardonnay,2006,14.8,0.75L,Premium
2319,Le Chat Rouge,Dessert,Italy,Tuscany,Syrah,2002,11.8,1.5L,Low
2320,Non-Dosé Brut,Red,Germany,Mosel,Tempranillo,2019,13.9,1L,High
2321,Two Brothers,Rosé,Chile,Maipo Valley,Sauvignon Blanc,2015,11.6,0.75L,High
2322,Family Estate Selection,White,Romania,Cotnari,Syrah,2000,11.9,1L,Low
2323,Tempranillo-,Rosé,Italy,Piedmont,Pinot Noir,2013,15.5,0.75L,Medium
2324,Single Vineyard Block no.23 Rulos del Alta,Dessert,Australia,Barossa Valley,Sauvignon Blanc,2016,13.6,0.75L,High
2325,Contessa di Radda,Red,Spain,Ribera del Duero,Merlot,2022,13.7,1.5L,Medium
2326,Linea Tonel,Rosé,Australia,Hunter Valley,Riesling,2023,14.3,1L,High
2327,Isaral,White,Portugal,Alentejo,Chardonnay,2000,14.3,1.5L,Medium
2328,el Conquistador,White,Romania,Murfatlar,Cabernet Sauvignon,2003,12.3,1L,Low
2329,Alfonso Oloroso Seco,Red,Spain,Ribera del Duero,Chardonnay,2016,12.1,1.5L,Medium
2330,Gloria de Ostatu,Red,Germany,Rheingau,Sauvignon Blanc,2020,15.2,0.75L,Premium
2331,Terrer d'Aubert,White,USA,Oregon,Riesling,2023,13.7,1L,Premium
2332,Weinviertel DAC,Rosé,Spain,Ribera del Duero,Merlot,2020,14.5,1L,High
2333,Champeaux Premier Cru,Sparkling,Germany,Mosel,Pinot Noir,2022,11.9,0.75L,Medium
2334,Cuvée Christophe,Dessert,Chile,Maipo Valley,Syrah,2007,12.3,1L,High
2335,Villa Badia,Dessert,Italy,Piedmont,Merlot,2010,13.1,1.5L,Premium
2336,Edles Tal,Rosé,Argentina,Salta,Tempranillo,2006,15.1,0.75L,Premium
2337,The Furst Grand Cru Schlossberg,Sparkling,Romania,Cotnari,Cabernet Sauvignon,2004,13.4,1.5L,Low
2338,Reccua,Sparkling,Argentina,Mendoza,Syrah,2023,13.4,0.75L,High
2339,Prestige Cuvée,Rosé,France,Provence,Syrah,2021,12.7,1L,Premium
2340,Prestigio Crianza,Red,Australia,Hunter Valley,Riesling,2011,14.5,1.5L,Premium
2341,Betlemme,Dessert,Australia,Hunter Valley,Merlot,2007,15.4,1L,Premium
2342,Finca La Escondida Reserva,Rosé,Argentina,Salta,Malbec,2010,14.4,1L,Low
2343,Falaris Hill Vineyard,Red,Chile,Casablanca Valley,Sauvignon Blanc,2018,11.8,1L,Low
2344,Grand Premio Three Creek Vineyard,White,Italy,Veneto,Pinot Noir,2009,11.6,1.5L,Premium
2345,Giusti Ranch Estate,Rosé,France,Bordeaux,Cabernet Sauvignon,2019,14.9,1L,Premium
2346,Wild Horse Peak Mountain Vineyard Lone Boulder Ridge,Rosé,Germany,Rheingau,Sauvignon Blanc,2002,11.4,1L,Premium
2347,Biesjes Craal,Dessert,USA,Oregon,Merlot,2017,14.4,0.75L,Premium
2348,Awesome Rosé,Sparkling,Germany,Mosel,Cabernet Sauvignon,2020,11.7,0.75L,Premium
2349,Spelt,White,Italy,Veneto,Tempranillo,2008,13.0,0.75L,High
2350,Graacher Himmelreich Eiswein Vat 28,White,Australia,Hunter Valley,Malbec,2000,14.0,0.75L,Premium
2351,La Mère Grand,Dessert,Chile,Maipo Valley,Riesling,2002,12.8,1L,Premium
2352,The Goatfather,Rosé,Australia,Barossa Valley,Sauvignon Blanc,2005,13.0,1L,High
2353,Mediterra,White,Romania,Cotnari,Riesling,2005,12.2,0.75L,High
2354,WWBDX,Red,Germany,Rheingau,Riesling,2005,15.1,0.75L,Low
2355,Swiss Clones 2A,White,Italy,Sicily,Pinot Noir,2019,14.7,1.5L,Low
2356,La Merisière,White,Spain,Catalonia,Fetească Neagră,2006,13.1,1L,Medium
2357,Villa Novare Albion,Sparkling,USA,Napa Valley,Riesling,2005,11.0,0.75L,Medium
2358,Rosebud Vineyard,Sparkling,Australia,Hunter Valley,Fetească Neagră,2004,15.2,1.5L,High
2359,Molino Real,Dessert,Italy,Piedmont,Syrah,2020,15.4,1L,High
2360,Rob Roy Red,Dessert,Romania,Murfatlar,Syrah,2002,14.8,1L,Low
2361,Terre del Pelacane,Rosé,Argentina,Salta,Fetească Neagră,2015,12.2,1L,Medium
2362,Epicenter Old Vines,Sparkling,Argentina,Salta,Syrah,2007,13.4,0.75L,High
2363,Il Marzocco,Dessert,Chile,Maipo Valley,Riesling,2016,15.3,1L,Medium
2364,Erdener Treppchen Spätlese,Red,Romania,Dealu Mare,Pinot Noir,2011,11.1,1L,High
2365,Flying Piano Hand Select,Red,Germany,Mosel,Syrah,2017,14.3,1L,Premium
2366,Mistral Red,White,Argentina,Mendoza,Riesling,2010,13.5,0.75L,Premium
2367,Lua Cheia em Vinhas Velhas Branco,White,Romania,Murfatlar,Pinot Noir,2009,12.9,1L,Medium
2368,Martin Cendoya Reserva,Red,Argentina,Mendoza,Cabernet Sauvignon,2020,11.5,1L,Premium
2369,Taranta,Red,Spain,Ribera del Duero,Syrah,2018,13.9,0.75L,High
2370,Yash-Vir,White,Romania,Murfatlar,Chardonnay,2006,11.3,0.75L,Premium
2371,Blessings Red,White,Chile,Maipo Valley,Pinot Noir,2014,13.6,1.5L,High
2372,Terre Brune,White,USA,Oregon,Riesling,2011,14.1,0.75L,Medium
2373,Plácet,Sparkling,Portugal,Douro,Tempranillo,2002,14.9,0.75L,Premium
2374,Miller Estate Vineyard,Rosé,Italy,Piedmont,Merlot,2003,11.3,1L,Medium
2375,Sango,Sparkling,Spain,Ribera del Duero,Fetească Neagră,2022,15.4,1.5L,Premium
2376,Cuvée Extra Dry,Red,Romania,Dealu Mare,Sauvignon Blanc,2011,11.9,1L,High
2377,Anthem,Dessert,Portugal,Douro,Tempranillo,2023,15.0,0.75L,Medium
2378,Vigne Nuove di Musella,Rosé,Italy,Sicily,Chardonnay,2021,11.5,1L,Low
2379,Zöld Veltelini,Red,Chile,Maipo Valley,Syrah,2012,11.9,1.5L,High
2380,6 Años Reserva Premium,Dessert,France,Burgundy,Fetească Neagră,2014,12.6,1.5L,Low
2381,Signature Selection,White,Argentina,Salta,Cabernet Sauvignon,2003,15.2,0.75L,Premium
2382,Lighea,Rosé,Chile,Casablanca Valley,Syrah,2004,12.5,1L,Premium
2383,Treehouse Estate,Dessert,Romania,Cotnari,Syrah,2009,11.8,0.75L,Low
2384,Terroir Champoux Vineyard,Red,Portugal,Alentejo,Pinot Noir,2017,15.5,1L,High
2385,Cuvée Spéciale,Rosé,France,Provence,Tempranillo,2022,12.6,0.75L,Premium
2386,Reserva II,Rosé,Chile,Maipo Valley,Pinot Noir,2001,15.4,0.75L,Medium
2387,Aida,Rosé,Argentina,Salta,Pinot Noir,2013,12.3,0.75L,Low
2388,White Old Vines,White,France,Provence,Tempranillo,2008,15.3,1L,Premium
2389,La Cabanne aux Oiseaux,White,Italy,Tuscany,Fetească Neagră,2011,12.9,1.5L,Premium
2390,Noble Late Harvest Bergkelder Selection,Red,USA,Napa Valley,Fetească Neagră,2016,12.6,1.5L,Low
2391,Maresh Vineyard Loie's Block,White,France,Provence,Merlot,2012,14.4,1L,High
2392,Reserve Red Table Wine,Red,Romania,Murfatlar,Fetească Neagră,2000,11.1,1L,Low
2393,Experience,Rosé,Australia,Barossa Valley,Fetească Neagră,2000,11.8,1L,Low
2394,Rosso del Conte,Red,Romania,Dealu Mare,Syrah,2019,15.2,1.5L,Medium
2395,Unhinged,White,Australia,Barossa Valley,Riesling,2019,13.2,0.75L,Medium
2396,Tannat-Malbec,White,Spain,Ribera del Duero,Pinot Noir,2007,11.2,0.75L,Medium
2397,De Mar Plavac,Sparkling,Romania,Cotnari,Chardonnay,2004,12.9,1.5L,Medium
2398,Purity,Rosé,France,Burgundy,Malbec,2020,13.4,1.5L,High
2399,Castillo de Alicante Gran Selección Monastrell,Rosé,Portugal,Douro,Sauvignon Blanc,2021,13.5,1.5L,Medium
2400,Phelps Creek Vineyard,White,Portugal,Alentejo,Fetească Neagră,2001,14.8,1.5L,Premium
2401,Aradia,Sparkling,Italy,Tuscany,Malbec,2004,13.9,0.75L,Premium
2402,Método Tradicional Extra Brut,Sparkling,Romania,Murfatlar,Chardonnay,2011,11.7,0.75L,Premium
2403,The Winemaster's Reserve,Sparkling,Germany,Mosel,Fetească Neagră,2016,11.3,1.5L,Premium
2404,Cape Maidens,Rosé,Portugal,Douro,Riesling,2000,12.4,0.75L,High
2405,Cuvée Parallel 46 Red,Sparkling,Spain,Ribera del Duero,Malbec,2008,11.1,0.75L,High
2406,Tridentum Dosaggio Zero,White,France,Champagne,Riesling,2016,11.9,0.75L,Low
2407,Sugar Mountain Vineyard,Red,Chile,Maipo Valley,Cabernet Sauvignon,2002,12.0,1.5L,Low
2408,Sierra Legend Estate,Rosé,Argentina,Mendoza,Sauvignon Blanc,2015,14.5,1.5L,Low
2409,Occidental Coast Two Daughters Vineyard,Red,Spain,Catalonia,Fetească Neagră,2018,14.5,0.75L,Low
2410,Spellonu Red,Red,Australia,Barossa Valley,Tempranillo,2009,11.8,0.75L,Premium
2411,Edna Ranch Beyond,Rosé,Portugal,Douro,Tempranillo,2004,14.4,1L,Premium
2412,Les Vieilles Vignes Montmains Premier Cru,Dessert,Romania,Dealu Mare,Malbec,2011,12.7,1L,Medium
2413,Bosco del Falco,Red,Spain,Catalonia,Pinot Noir,2009,11.0,1.5L,Premium
2414,Jackson Barry,White,France,Provence,Sauvignon Blanc,2000,14.4,0.75L,Medium
2415,Nativa,Rosé,Portugal,Alentejo,Pinot Noir,2001,11.6,0.75L,Medium
2416,En la rue de Vergy,Rosé,Argentina,Salta,Tempranillo,2016,11.4,1.5L,Medium
2417,Jungfer Auslese,Rosé,Chile,Casablanca Valley,Syrah,2019,13.2,1.5L,Premium
2418,Techni Alipias Red,Rosé,Spain,Ribera del Duero,Syrah,2008,12.0,1.5L,High
2419,Pian dei Sorbi Riserva,White,France,Provence,Cabernet Sauvignon,2006,14.8,0.75L,Premium
2420,Ballade,White,Italy,Piedmont,Chardonnay,2007,12.2,1L,Premium
2421,Clos de Betz,Rosé,Romania,Cotnari,Pinot Noir,2002,14.3,1L,Low
2422,Vieilles Vignes,Sparkling,Romania,Cotnari,Pinot Noir,2007,11.7,1L,Medium
2423,Pezzo Morgana,White,Argentina,Mendoza,Tempranillo,2010,11.3,0.75L,Low
2424,Le Dog de Roselyne,Sparkling,Romania,Dealu Mare,Chardonnay,2006,13.2,0.75L,Medium
2425,Kiona Vineyard,Dessert,Romania,Murfatlar,Riesling,2015,14.5,1.5L,Medium
2426,Methode Traditionelle Brut,White,USA,Sonoma,Syrah,2002,11.2,0.75L,High
2427,Margae,Rosé,Argentina,Mendoza,Syrah,2018,11.9,1.5L,High
2428,Single Vineyard Selection Game Ranch Plus,White,Spain,Catalonia,Merlot,2013,13.3,1L,High
2429,Rocim,Red,Australia,Barossa Valley,Malbec,2012,13.4,1.5L,High
2430,Wild Thing Rendezvous,White,USA,Napa Valley,Merlot,2012,13.7,1.5L,High
2431,Pintas Character,White,Romania,Murfatlar,Riesling,2007,12.9,1L,Medium
2432,Rocca Alata,Dessert,Germany,Rheingau,Riesling,2014,15.3,1.5L,High
2433,Highland Estates Hawkeye Mountain,White,Romania,Cotnari,Syrah,2006,11.8,1L,Medium
2434,Expresion,Sparkling,Portugal,Douro,Riesling,2018,11.5,1.5L,Low
2435,Vivante,Red,Argentina,Mendoza,Tempranillo,2023,14.9,1.5L,Medium
2436,Nawari,White,Germany,Mosel,Sauvignon Blanc,2023,15.2,1L,Medium
2437,Potate!,Rosé,Romania,Murfatlar,Fetească Neagră,2006,13.7,1.5L,High
2438,234,Rosé,France,Bordeaux,Syrah,2019,11.3,1L,High
2439,Gran Cuvée Satén,Red,Romania,Dealu Mare,Fetească Neagră,2006,14.9,1.5L,Premium
2440,Four Flags,Dessert,Portugal,Douro,Merlot,2003,11.4,0.75L,Medium
2441,Walker Cuvée,Rosé,Chile,Casablanca Valley,Chardonnay,2023,15.0,1.5L,Medium
2442,Bella Luna Vineyard,Red,Romania,Dealu Mare,Fetească Neagră,2005,13.4,1L,High
2443,Renesio Riserva,Rosé,USA,Oregon,Sauvignon Blanc,2017,11.5,0.75L,High
2444,Cutthroat Red,Rosé,Argentina,Salta,Pinot Noir,2006,11.6,1.5L,Medium
2445,Frontaria,White,Germany,Rheingau,Fetească Neagră,2014,13.4,0.75L,Premium
2446,Parsley Family Estates,Sparkling,Argentina,Mendoza,Pinot Noir,2013,11.5,0.75L,Premium
2447,Riserva Vigna del Sorbo,White,Argentina,Mendoza,Fetească Neagră,2022,11.7,0.75L,Premium
2448,Picnic Hill Vineyard Old Vines,White,Portugal,Douro,Riesling,2015,13.8,1.5L,Medium
2449,High Country,White,USA,Napa Valley,Cabernet Sauvignon,2009,11.7,1L,Premium
2450,Ungerberg Plus,Rosé,Italy,Piedmont,Tempranillo,2005,11.9,1L,Medium
2451,Stones & Bones,Sparkling,Italy,Tuscany,Merlot,2001,12.2,1L,Medium
2452,Tess,Rosé,Spain,Ribera del Duero,Fetească Neagră,2012,12.7,0.75L,Premium
2453,Estate BlackJack,Sparkling,Chile,Maipo Valley,Malbec,2013,13.0,0.75L,Medium
2454,Riserva dei Mandorli,Sparkling,Portugal,Douro,Pinot Noir,2018,14.7,1.5L,Premium
2455,Fabrizio Bianchi Collection,Rosé,Portugal,Douro,Sauvignon Blanc,2015,11.0,1.5L,Premium
2456,DuPratt Vineyard,Dessert,Chile,Maipo Valley,Syrah,2019,14.4,0.75L,Low
2457,Lot 423,Sparkling,France,Champagne,Fetească Neagră,2016,15.2,0.75L,High
2458,Turquoise,Dessert,Spain,Catalonia,Riesling,2003,12.1,0.75L,Medium
2459,100% Skin Fermented,Dessert,Romania,Murfatlar,Merlot,2022,13.6,0.75L,Premium
2460,Cirsium,Dessert,Australia,Hunter Valley,Merlot,2023,11.8,1.5L,High
2461,Brut Excellence,Red,USA,Oregon,Syrah,2022,12.7,0.75L,High
2462,Les Petits Monts Premier Cru,Red,Australia,Hunter Valley,Chardonnay,2022,12.8,1.5L,Medium
2463,Momentum,White,Romania,Dealu Mare,Pinot Noir,2003,11.6,0.75L,Premium
2464,Tronquoy de Sainte-Anne Barrel Sample,Red,Australia,Hunter Valley,Merlot,2000,13.8,1L,Premium
2465,Pargua II,Red,Portugal,Douro,Malbec,2016,15.1,1.5L,Low
2466,Cuvée des Générations Gaston Philippe,Red,Romania,Cotnari,Tempranillo,2009,14.0,1L,Premium
2467,Olsen Vineyard Ma Belle,White,Argentina,Salta,Chardonnay,2001,11.0,0.75L,Low
2468,Beauregard Ranch Vineayrd,White,Germany,Mosel,Syrah,2006,11.9,1L,Premium
2469,Colección Vivanco Parcelas de Mazuelo,White,Australia,Barossa Valley,Cabernet Sauvignon,2021,13.4,0.75L,Low
2470,Cuvée Marie,Red,Argentina,Mendoza,Fetească Neagră,2018,12.5,1.5L,Medium
2471,L'Adventure Estate Cuvée,Sparkling,Argentina,Salta,Riesling,2023,11.2,0.75L,High
2472,Chenowith Ranch,Dessert,Germany,Mosel,Malbec,2011,14.2,1L,Low
2473,Terre delle Fate,Sparkling,France,Burgundy,Fetească Neagră,2012,14.3,1.5L,Medium
2474,Half Mile Obsidian Ridge Vineyard,Dessert,Argentina,Salta,Chardonnay,2021,13.7,1L,Low
2475,Hooker Breakaway,Sparkling,France,Champagne,Chardonnay,2009,14.6,0.75L,Premium
2476,Late Harvest Private Reserve,White,Portugal,Alentejo,Tempranillo,2021,13.6,1.5L,Low
2477,Tresor,Sparkling,Spain,Ribera del Duero,Chardonnay,2010,15.4,1L,Low
2478,Release Number Four Red Wine,Sparkling,Italy,Veneto,Riesling,2009,12.8,1.5L,Medium
2479,Cerrati Vigna Cucco,Sparkling,Australia,Hunter Valley,Fetească Neagră,2011,11.3,1.5L,Premium
2480,Noi 4,Sparkling,Spain,Ribera del Duero,Cabernet Sauvignon,2016,12.4,1.5L,Medium
2481,Sorì San Lorenzo,Sparkling,Australia,Barossa Valley,Tempranillo,2007,11.6,1.5L,Premium
2482,Blue Groove,Sparkling,Australia,Hunter Valley,Malbec,2019,12.4,1.5L,High
2483,Tenuta Secolo,White,Argentina,Salta,Cabernet Sauvignon,2007,11.6,1L,Premium
2484,Alto Lunlunta Vineyard,White,Germany,Rheingau,Chardonnay,2022,14.9,1.5L,Medium
2485,Mad Hatter,Rosé,Chile,Maipo Valley,Tempranillo,2003,13.9,1L,Medium
2486,Artist Series I,White,Italy,Veneto,Syrah,2017,15.3,1L,Premium
2487,Steinborz Smaragd,Dessert,Germany,Mosel,Pinot Noir,2021,11.9,1L,Low
2488,Gran Cuvee Brut,Red,Chile,Maipo Valley,Tempranillo,2004,12.3,0.75L,Medium
2489,Les Ruffes,Sparkling,Italy,Tuscany,Syrah,2000,15.2,0.75L,High
2490,Le Grand Bois,Sparkling,Italy,Tuscany,Fetească Neagră,2017,11.2,1.5L,Low
2491,Palengat,Dessert,Chile,Maipo Valley,Syrah,2014,12.1,0.75L,High
2492,Briarcrest,Sparkling,Romania,Dealu Mare,Sauvignon Blanc,2002,13.2,1.5L,Low
2493,Hallberg Vineyard Dijon Clones,Red,USA,Oregon,Riesling,2011,11.3,0.75L,Premium
2494,Doyle Family Vineyards Reserve,Sparkling,USA,Napa Valley,Merlot,2010,14.5,1L,Low
2495,Shone Farm Vineyard,White,Portugal,Alentejo,Cabernet Sauvignon,2019,12.2,1.5L,Low
2496,Torrediluna,Dessert,Romania,Cotnari,Cabernet Sauvignon,2014,15.4,1L,Medium
2497,Efeso,Rosé,Portugal,Douro,Sauvignon Blanc,2003,13.0,1.5L,High
2498,Bakers Gully & Vignerons,Sparkling,France,Bordeaux,Tempranillo,2011,14.0,1L,Low
2499,Wild Horse Peak Thunderbolt Block,Dessert,Australia,Hunter Valley,Pinot Noir,2006,14.6,1.5L,High
2500,Paesaggio Inatteso,Rosé,France,Burgundy,Sauvignon Blanc,2021,12.1,0.75L,Medium
2501,Chronology Grand Reserve,White,Portugal,Douro,Syrah,2020,14.2,1L,Premium
2502,Doce Da Alma,Dessert,France,Bordeaux,Syrah,2018,13.5,1.5L,Medium
2503,Lot 98,Rosé,Romania,Cotnari,Chardonnay,2020,15.4,1L,Premium
2504,Ovello Vigna Loreto,Red,Australia,Hunter Valley,Malbec,2006,11.8,1.5L,Premium
2505,MiP* Made in Provence,Sparkling,Argentina,Mendoza,Malbec,2019,13.7,1L,Premium
2506,Rapley Trail Vineyard M Block,Sparkling,Australia,Hunter Valley,Tempranillo,2002,12.0,1.5L,Premium
2507,Clos de la Maison,Dessert,Australia,Hunter Valley,Pinot Noir,2008,11.1,1.5L,High
2508,Don Miguel,Red,Chile,Casablanca Valley,Cabernet Sauvignon,2002,12.8,1.5L,Medium
2509,Floral Study No. 2,White,Portugal,Douro,Pinot Noir,2006,14.4,0.75L,Medium
2510,Aria Estate Brut,Rosé,Portugal,Alentejo,Riesling,2007,14.4,1.5L,High
2511,Le Sage,Sparkling,Spain,Rioja,Tempranillo,2015,14.7,0.75L,Low
2512,Singerriedel Federspiel,Sparkling,Spain,Catalonia,Fetească Neagră,2018,11.0,1L,High
2513,Rusciano,Dessert,Spain,Rioja,Syrah,2001,11.3,1L,Premium
2514,Les Grandes Brosses,Rosé,Spain,Rioja,Tempranillo,2004,11.7,1L,High
2515,Beacon,White,Argentina,Salta,Syrah,2002,12.8,0.75L,High
2516,Estate Blend Gran Reserva,Rosé,Portugal,Douro,Malbec,2014,12.1,1L,Medium
2517,Carodorum Tinta de Toro Crianza,Dessert,Chile,Casablanca Valley,Pinot Noir,2020,12.9,1L,Medium
2518,Vineyard Tribute,White,Chile,Maipo Valley,Fetească Neagră,2014,11.5,0.75L,Premium
2519,Millesimato Selezione Banda Rossa,Dessert,Portugal,Douro,Malbec,2013,12.6,0.75L,Medium
2520,Teranum,Sparkling,Romania,Murfatlar,Riesling,2004,12.7,1.5L,High
2521,Rollicking Red,Sparkling,Romania,Murfatlar,Tempranillo,2015,15.0,1L,Medium
2522,Syrah/Carignan,White,Argentina,Salta,Pinot Noir,2013,12.3,1L,High
2523,Red Willow Vineyard Chapel Block,Red,Spain,Catalonia,Cabernet Sauvignon,2001,11.4,0.75L,Low
2524,Chais Clarendon,Sparkling,France,Provence,Cabernet Sauvignon,2013,15.3,0.75L,High
2525,ClaudeVal,Dessert,Portugal,Douro,Riesling,2010,11.3,0.75L,Low
2526,Schlossberg,Red,Australia,Barossa Valley,Chardonnay,2012,12.4,0.75L,Medium
2527,Georgetown Divide,Dessert,Romania,Cotnari,Malbec,2001,14.9,0.75L,Medium
2528,Il Velluto,Red,Chile,Casablanca Valley,Cabernet Sauvignon,2013,14.5,1.5L,Premium
2529,Perla,Sparkling,Italy,Sicily,Riesling,2021,14.0,1L,Low
2530,Cóndita,Sparkling,Portugal,Alentejo,Riesling,2021,13.1,0.75L,Premium
2531,Rapsani Reserve,White,Chile,Casablanca Valley,Merlot,2003,11.9,1.5L,Medium
2532,Hawk's View Vineyard,White,Spain,Ribera del Duero,Fetească Neagră,2006,13.7,0.75L,Low
2533,Caspar Blanc de Noirs,Red,France,Champagne,Chardonnay,2004,15.0,1L,Low
2534,La Caprice de Clémentine,Red,Australia,Barossa Valley,Sauvignon Blanc,2006,11.3,1L,High
2535,Gentilium,Rosé,Romania,Cotnari,Malbec,2013,14.3,1L,Premium
2536,Boa Memória,White,Romania,Dealu Mare,Tempranillo,2009,12.6,1.5L,High
2537,Cuvée Nicolas,Rosé,Romania,Cotnari,Riesling,2018,14.0,1L,High
2538,Creitzer Reserve,Sparkling,Spain,Ribera del Duero,Riesling,2002,11.5,1.5L,Low
2539,Glorioso,White,Spain,Rioja,Sauvignon Blanc,2002,11.8,0.75L,Low
2540,Orchidea,White,Spain,Catalonia,Sauvignon Blanc,2008,15.1,0.75L,High
2541,District 3,White,USA,Oregon,Malbec,2007,13.8,0.75L,Medium
2542,Cordillera,Sparkling,Italy,Veneto,Malbec,2008,13.9,1.5L,High
2543,Massi di Mandorlaia,Sparkling,Portugal,Douro,Pinot Noir,2020,11.7,1.5L,High
2544,Tros de Clos,White,Chile,Casablanca Valley,Merlot,2011,11.2,1L,Premium
2545,Unionville Home Single Vineyard Estate Bottled,Sparkling,Australia,Hunter Valley,Merlot,2009,12.2,1L,Medium
2546,Gaiun Martinenga,Sparkling,Australia,Hunter Valley,Riesling,2009,12.6,1.5L,Medium
2547,Le Coursier,White,Portugal,Douro,Malbec,2011,11.0,0.75L,Medium
2548,Bien Nacido Vineyard Block Q,Rosé,USA,Napa Valley,Syrah,2012,12.2,1.5L,Low
2549,The Lady,Red,Portugal,Douro,Tempranillo,2016,13.0,1L,Medium
2550,Margus Margi,White,Germany,Rheingau,Pinot Noir,2013,13.6,1L,Low
2551,la Cote,Sparkling,Argentina,Salta,Cabernet Sauvignon,2013,14.8,0.75L,Premium
2552,Santa Digna Selection Rosé,Rosé,Germany,Rheingau,Cabernet Sauvignon,2002,12.4,1.5L,Premium
2553,Thomas Hyland,Red,France,Provence,Fetească Neagră,2010,13.8,1.5L,Premium
2554,Bordheauxd Red,Sparkling,USA,Napa Valley,Syrah,2022,15.3,0.75L,Medium
2555,Rancho Ontiveros Vineyards,Rosé,Chile,Maipo Valley,Tempranillo,2009,11.5,1L,Premium
2556,Montecletha,White,Italy,Piedmont,Cabernet Sauvignon,2008,12.9,1L,Low
2557,Domaine des Deux Roches Rives de Longsault,Sparkling,Argentina,Salta,Malbec,2019,11.1,0.75L,Medium
2558,Altenberg,Dessert,USA,Napa Valley,Syrah,2018,13.6,0.75L,Medium
2559,Que Syrah Vineyard,White,Spain,Catalonia,Chardonnay,2007,13.7,0.75L,High
2560,Vitner's Select,Rosé,Australia,Hunter Valley,Fetească Neagră,2005,11.3,1.5L,High
2561,Gerações Reserva,Rosé,Germany,Rheingau,Sauvignon Blanc,2007,12.2,0.75L,Premium
